c1	MS.1.7.lemma20.000	MS.1.7.lemma20.001	MS.1.7.lemma20.002	MS.1.7.lemma20.003	MS.1.7.lemma20.004	MS.1.7.lemma20.005	MS.1.7.lemma20.006	MS.1.7.lemma20.007	MS.1.7.lemma20.008	MS.1.7.lemma20.009	MS.1.7.lemma20.010	MS.1.7.lemma20.011	MS.1.7.lemma20.012	MS.1.7.lemma20.013	MS.1.7.lemma20.014	MS.1.7.lemma20.015	MS.1.7.lemma20.016	MS.1.7.lemma20.017	MS.1.7.lemma20.018	MS.1.7.lemma20.019	MS.1.7.lemma20.020	MS.1.7.lemma20.021	MS.1.7.lemma20.022	MS.1.7.lemma20.023	MS.1.7.lemma20.024	MS.1.7.lemma20.025	MS.1.7.lemma20.026	MS.1.7.lemma20.027	MS.1.7.lemma20.028	MS.1.7.lemma20.029	MS.1.7.lemma20.030	MS.1.7.lemma20.031	MS.1.7.lemma20.032	MS.1.7.lemma20.033	MS.1.7.lemma20.034	MS.1.7.lemma20.035	MS.1.7.lemma20.036
MS.1.6.lemma20.000	0.9483261	0.8199743	0.7757679	0.9571561	0.9545643	0.94557714	0.82422185	0.83138937	0.8376691	0.93037933	0.8351415	0.94738877	0.957002	0.8920431	0.9245358	0.89478195	0.95466614	0.8549763	0.9292034	0.95579475	0.9616354	0.9430878	0.9353462	0.9590929	0.94114494	0.9008769	0.93189156	0.90111196	0.8826347	0.9517618	0.9616192	0.92078716	0.95122224	0.95202935	0.90688366	0.9362007	0.9292758
MS.1.6.lemma20.001	0.9617169	0.8876798	0.7965529	0.94006515	0.9256581	0.95822704	0.87974435	0.8747654	0.909859	0.9430871	0.90767807	0.9372325	0.9517859	0.9142578	0.9229244	0.91094244	0.94581765	0.86759496	0.9246954	0.94047666	0.9527112	0.94068694	0.9389255	0.9383489	0.91987497	0.9107706	0.9297199	0.8888393	0.9092531	0.9561935	0.9590356	0.93235177	0.9526613	0.9608151	0.92016906	0.95476484	0.956576
MS.1.6.lemma20.002	0.9552999	0.8360941	0.75908786	0.9544953	0.94568646	0.9562196	0.83577764	0.84887564	0.841932	0.9350683	0.84516823	0.95086014	0.9556157	0.89468396	0.9264929	0.9054264	0.95619625	0.8515768	0.9262459	0.96283364	0.9643589	0.9454983	0.9456973	0.9601269	0.93951535	0.91023725	0.93244374	0.8984513	0.8991768	0.9523862	0.97006327	0.9347011	0.9527607	0.9521029	0.90932655	0.944833	0.9350762
MS.1.6.lemma20.003	0.96021146	0.90495694	0.8419937	0.95196426	0.9340946	0.96506894	0.8903736	0.8950341	0.8990857	0.9327016	0.90425116	0.9586738	0.9476037	0.9224788	0.9440967	0.9331237	0.9464477	0.8955179	0.937357	0.941988	0.9476073	0.9439763	0.9395542	0.9390528	0.9379098	0.9420184	0.9457953	0.9129461	0.92836773	0.96204805	0.95183074	0.93724644	0.96331346	0.9611177	0.8903428	0.9500298	0.95000786
MS.1.6.lemma20.004	0.97326946	0.8740636	0.8063359	0.95478094	0.9443449	0.9712263	0.89009833	0.88920563	0.89897263	0.941695	0.891126	0.95418525	0.9481551	0.9136453	0.9500075	0.9213721	0.9506512	0.89060897	0.9466642	0.9585187	0.9692079	0.96332675	0.9497142	0.9481197	0.9485828	0.93031245	0.9498115	0.90868753	0.9250253	0.95878416	0.96016073	0.9560497	0.9631631	0.95586777	0.90579504	0.9510399	0.9479041
MS.1.6.lemma20.005	0.97098005	0.8526672	0.77743846	0.9667676	0.93837667	0.9618814	0.8653921	0.87264293	0.8759242	0.94134295	0.88891286	0.94972634	0.9521917	0.90398204	0.9380965	0.9223243	0.956651	0.86302054	0.93899655	0.9480144	0.9706198	0.95797545	0.948175	0.9444307	0.9383353	0.9292076	0.94513285	0.8874219	0.9245779	0.9661952	0.964208	0.9514281	0.9610617	0.9656171	0.89550984	0.9528682	0.95157087
MS.1.6.lemma20.006	0.9645544	0.8510463	0.80943674	0.9333336	0.93464845	0.9647414	0.90713304	0.8713336	0.894207	0.9603006	0.8766392	0.9453965	0.93102944	0.9142904	0.9304062	0.8805002	0.93215185	0.88962543	0.9304061	0.9446166	0.9470244	0.94182736	0.9225676	0.93700653	0.91333485	0.905928	0.9389353	0.88105464	0.90521383	0.94876534	0.94490373	0.9244376	0.9540475	0.933712	0.9227127	0.9575351	0.92895126
MS.1.6.lemma20.007	0.937467	0.83813906	0.77876973	0.9495106	0.926759	0.9493208	0.8712003	0.8786427	0.8604635	0.9383232	0.8347746	0.9381864	0.9398414	0.91519904	0.9260817	0.89756507	0.9504767	0.8773998	0.92992127	0.94866014	0.95168924	0.9415884	0.9337521	0.9512257	0.92183256	0.90988624	0.94229335	0.8856458	0.90415215	0.94107795	0.95656765	0.9242747	0.9390514	0.9425638	0.8926365	0.94106567	0.91590285
MS.1.6.lemma20.008	0.94904256	0.9045193	0.8441713	0.9299323	0.9132554	0.94867754	0.9018107	0.89540553	0.9183667	0.91878414	0.9157671	0.9428578	0.932467	0.9179913	0.93334836	0.9176892	0.92566955	0.905884	0.92822933	0.91834927	0.9288543	0.9334227	0.92365307	0.9141532	0.91957664	0.92971385	0.9365945	0.89579874	0.9272815	0.9415299	0.9265068	0.9315101	0.94648236	0.9493221	0.8589796	0.92733234	0.93809706
MS.1.6.lemma20.009	0.95441943	0.8770133	0.8021252	0.9184128	0.90325165	0.9488195	0.9000745	0.870188	0.9279043	0.9236222	0.91100067	0.9357637	0.9171892	0.9174341	0.92963463	0.87438893	0.91485083	0.89201707	0.9199893	0.9296136	0.92817867	0.93520653	0.92301434	0.91029096	0.90762925	0.9088044	0.93036026	0.88492376	0.90339655	0.92249143	0.9220995	0.9361242	0.9417286	0.9278729	0.8907768	0.9309677	0.92748904
MS.1.6.lemma20.010	0.9669019	0.8695463	0.791026	0.9608232	0.94552225	0.9684869	0.8714941	0.87768435	0.8890474	0.94586587	0.8897674	0.95673704	0.9586427	0.9084121	0.94423044	0.9238913	0.9613402	0.88718843	0.9345851	0.9595449	0.96750516	0.9557818	0.94793016	0.9556443	0.9440136	0.9292538	0.95271075	0.90735805	0.93238556	0.962927	0.96608865	0.94927585	0.9639405	0.96534395	0.90422964	0.95125973	0.9541176
MS.1.6.lemma20.011	0.9680659	0.872838	0.7924516	0.94458634	0.93313694	0.9568926	0.8891905	0.88872695	0.90174973	0.94440377	0.9071169	0.94681656	0.940766	0.91354096	0.94758797	0.9052074	0.9486498	0.8889913	0.9433863	0.94546336	0.9606364	0.9602186	0.95024407	0.93111813	0.93640685	0.93051964	0.95310104	0.89675736	0.92640597	0.94870865	0.9516495	0.9557353	0.9611463	0.9485466	0.8956978	0.9407005	0.9477222
MS.1.6.lemma20.012	0.971568	0.87772	0.7779169	0.9537271	0.9315893	0.9574268	0.87016124	0.881994	0.88369733	0.93477595	0.9073978	0.94934	0.9589404	0.9056264	0.9412477	0.9305484	0.9564787	0.8695366	0.9383344	0.9478593	0.965266	0.9585987	0.9515976	0.9484589	0.950705	0.93876576	0.94590753	0.9039864	0.9310098	0.9636667	0.96667993	0.9557694	0.9576059	0.958791	0.89779645	0.94957423	0.95961773
MS.1.6.lemma20.013	0.95915186	0.87074083	0.7900647	0.94329536	0.9306621	0.9618604	0.86037004	0.8552651	0.8701391	0.9387399	0.89059603	0.9446243	0.9527064	0.9006906	0.92343813	0.92419755	0.9476208	0.8620965	0.93847585	0.93768436	0.95539004	0.9470773	0.94697183	0.95116377	0.9421228	0.9274204	0.93755525	0.8971636	0.9146827	0.9599431	0.95723355	0.92601943	0.9463215	0.951041	0.90216756	0.94891214	0.9548763
MS.1.6.lemma20.014	0.95908475	0.8664037	0.79301995	0.958196	0.94433206	0.9520947	0.8390863	0.8531642	0.8587877	0.93248177	0.8777211	0.9505734	0.9600924	0.8882179	0.92598087	0.9140118	0.95982397	0.85019994	0.9259298	0.9489908	0.9687881	0.94217104	0.9443291	0.9523277	0.93606305	0.92386246	0.9392021	0.900627	0.90175873	0.96266377	0.96391314	0.93192565	0.95846653	0.9645314	0.9020008	0.94098645	0.95084184
MS.1.6.lemma20.015	0.94408476	0.8822171	0.82540727	0.9512296	0.92986965	0.95158654	0.8679471	0.8884373	0.8775989	0.9279185	0.8810527	0.94553804	0.9458104	0.89472705	0.92750835	0.923638	0.93802655	0.8638777	0.9210305	0.93964744	0.94983304	0.92747205	0.92999786	0.94048846	0.92285085	0.92164385	0.9279125	0.88657534	0.9172398	0.95131576	0.9466272	0.9203682	0.94334495	0.96413606	0.8823919	0.93527824	0.93920195
MS.1.6.lemma20.016	0.9455338	0.8699045	0.8494433	0.9336448	0.92685974	0.9376509	0.8836598	0.8790295	0.88410467	0.92472315	0.88103306	0.94550467	0.932716	0.89890003	0.9452595	0.9207783	0.94948363	0.8997522	0.92242336	0.9365822	0.9452429	0.92666984	0.9152137	0.9340506	0.9234061	0.9315138	0.94646525	0.9076716	0.9236698	0.9466057	0.94025403	0.9275626	0.9444695	0.93063736	0.8592747	0.9176503	0.9213106
MS.1.6.lemma20.017	0.95596254	0.8468954	0.7851443	0.94450295	0.94046426	0.94949615	0.84653044	0.830879	0.86119014	0.9283919	0.8617412	0.95286775	0.9515805	0.8961761	0.93507445	0.89230037	0.95156485	0.8767762	0.9334815	0.9558688	0.9553052	0.9519523	0.94056845	0.9531174	0.93661726	0.9237657	0.9465414	0.90344507	0.897434	0.95019054	0.95605886	0.9332067	0.95711607	0.93687266	0.9048535	0.93849796	0.93308043
MS.1.6.lemma20.018	0.9460438	0.8711573	0.82415426	0.9226934	0.92840815	0.9423562	0.9117695	0.89880955	0.89717185	0.93490493	0.8801005	0.9391232	0.9218275	0.9124899	0.9434346	0.9011781	0.9300944	0.9105416	0.9234871	0.9421954	0.9422281	0.92961323	0.9090277	0.9326605	0.92031527	0.9138834	0.94000053	0.90512496	0.9221475	0.935119	0.9400851	0.92651445	0.93799585	0.92028964	0.88390774	0.93220663	0.91217446
MS.1.6.lemma20.019	0.944898	0.8778887	0.8138062	0.8951342	0.88503444	0.9287868	0.9137119	0.88386655	0.91286993	0.9020305	0.90723556	0.91804683	0.8861915	0.89068985	0.9352981	0.89416254	0.89544785	0.9041193	0.91368556	0.90483534	0.90486974	0.9203496	0.8993368	0.8881877	0.90278435	0.9068767	0.9132166	0.8652672	0.92077976	0.90856606	0.8950598	0.9234874	0.92276365	0.8963603	0.8621571	0.9147663	0.91222113
MS.1.6.lemma20.020	0.94329447	0.8593122	0.792017	0.94579625	0.9250356	0.956206	0.8788048	0.88902617	0.8602123	0.9245142	0.8671746	0.93812746	0.9323099	0.8942425	0.9349532	0.9298296	0.9487107	0.8804711	0.9267599	0.93494904	0.95199406	0.9400818	0.9215433	0.94337016	0.93612075	0.91973066	0.9294803	0.89680344	0.9346276	0.9470785	0.9448955	0.92609215	0.94153464	0.94454646	0.8842925	0.94648117	0.93092257
MS.1.6.lemma20.021	0.9563658	0.85043716	0.78289557	0.9501463	0.9379358	0.9524152	0.87178075	0.87229097	0.8805384	0.9390259	0.8744659	0.94878757	0.94987035	0.9096221	0.94733673	0.90572345	0.95948076	0.8860718	0.94109607	0.9583037	0.97238404	0.9664936	0.9370273	0.94989693	0.94668174	0.920311	0.9560143	0.9039608	0.92125916	0.9514336	0.96274006	0.9488583	0.95245016	0.94236517	0.9020811	0.9453012	0.9359278
MS.1.6.lemma20.022	0.95740116	0.8859424	0.8102143	0.9367677	0.91732466	0.94951785	0.8968675	0.8866693	0.9194413	0.93591976	0.91091764	0.94925725	0.94748986	0.93005115	0.94588846	0.89463097	0.9554142	0.9032604	0.9379462	0.9475894	0.95417833	0.9480104	0.9514895	0.94146854	0.91561764	0.9288564	0.9509925	0.9032731	0.9273793	0.9472308	0.9554116	0.95332694	0.95901406	0.952003	0.90561116	0.9481466	0.9445874
MS.1.6.lemma20.023	0.9585114	0.85691047	0.7965123	0.9561873	0.9481726	0.95845866	0.8661979	0.8662211	0.85558474	0.9441048	0.8654102	0.9469081	0.937848	0.89406306	0.9379081	0.9081809	0.9468442	0.8768245	0.93704724	0.954303	0.95850444	0.95230514	0.9379363	0.9550221	0.9417348	0.91815996	0.9288863	0.90977526	0.9105414	0.96323353	0.9559909	0.9307137	0.9641256	0.9442736	0.9130041	0.95546144	0.9409785
MS.1.6.lemma20.024	0.79440415	0.8120196	0.789699	0.7875713	0.78021324	0.7991736	0.8119652	0.79900384	0.77827334	0.75833815	0.7609613	0.80471313	0.754833	0.7931938	0.7945969	0.78333247	0.7384747	0.82507694	0.77969754	0.79443544	0.76655674	0.7709545	0.7574816	0.7701218	0.8229269	0.7787969	0.76088053	0.7898368	0.7942709	0.76988506	0.7453587	0.7709693	0.8086007	0.7695425	0.7260251	0.79564965	0.79031956
MS.1.6.lemma20.025	0.92593515	0.82679445	0.7992735	0.91429436	0.914684	0.9079925	0.8502022	0.8238423	0.83926916	0.91399544	0.84168255	0.93286884	0.91345567	0.89414537	0.926525	0.87136495	0.91411006	0.87961334	0.9115053	0.9155662	0.9180849	0.9131815	0.88051826	0.91365457	0.9190802	0.8943833	0.9316391	0.88901186	0.8824514	0.92103314	0.9150845	0.8876889	0.9217149	0.8930042	0.8602153	0.907529	0.8912575
MS.1.6.lemma20.026	0.9457614	0.8175864	0.75433385	0.9472391	0.9357923	0.9347535	0.82350767	0.8149836	0.8285029	0.9277162	0.83769906	0.9451871	0.9505669	0.88912535	0.9239632	0.87914234	0.95050967	0.85357636	0.9324245	0.93740964	0.94963545	0.9485861	0.92806983	0.9437239	0.9269575	0.90412426	0.94116956	0.896584	0.88754594	0.94767743	0.9556253	0.9172634	0.93917274	0.92795247	0.89017904	0.93064296	0.9180354
MS.1.6.lemma20.027	0.9390133	0.8230262	0.7548571	0.94067055	0.92640567	0.9367895	0.83039683	0.84118783	0.84599555	0.9339569	0.8332881	0.93135566	0.9418299	0.8820516	0.9123637	0.89306784	0.95094424	0.8462273	0.9228798	0.9484155	0.953015	0.9364008	0.9284233	0.954472	0.9256382	0.899722	0.9299415	0.8829485	0.88513726	0.9504275	0.9582006	0.91593087	0.93024826	0.935166	0.89967936	0.9292488	0.92118853
MS.1.6.lemma20.028	0.9521827	0.8519416	0.81376976	0.95602876	0.9535367	0.94286585	0.8638973	0.8644438	0.84871745	0.9273517	0.8592899	0.9592645	0.94992334	0.9060158	0.93958485	0.8976786	0.9471831	0.8788059	0.92831427	0.94943875	0.95492744	0.9408692	0.9369614	0.9498409	0.9429088	0.9226158	0.94533175	0.9156194	0.90496063	0.9501911	0.9523472	0.9296407	0.94685185	0.9446051	0.897715	0.94174093	0.93174076
MS.1.6.lemma20.029	0.9476835	0.84658897	0.8131685	0.94110304	0.93741053	0.9418092	0.8784956	0.86764115	0.8644991	0.93399525	0.8531664	0.94458973	0.92518437	0.9001735	0.94897485	0.8935621	0.9312223	0.88411933	0.9341019	0.9436028	0.94399506	0.934634	0.91918457	0.9344982	0.91987944	0.9124737	0.93866765	0.89837766	0.8985734	0.9387251	0.93699694	0.9191929	0.9417323	0.9194586	0.86853385	0.92372596	0.90839636
MS.1.6.lemma20.030	0.9519872	0.87182224	0.78302383	0.948424	0.938045	0.94560575	0.8488214	0.86323166	0.86610854	0.9328013	0.87634754	0.94041836	0.9485078	0.90354764	0.929983	0.8967972	0.95119184	0.8707007	0.9359579	0.94920856	0.9543725	0.94632614	0.95347244	0.94364965	0.9383506	0.91779387	0.93482125	0.8998921	0.90737325	0.9482291	0.95784897	0.94529665	0.95820427	0.9525904	0.9129481	0.95029694	0.94860554
MS.1.6.lemma20.031	0.94667685	0.83767515	0.7785045	0.94055855	0.9394862	0.9488457	0.8688402	0.85824585	0.8725875	0.94193095	0.85969615	0.9498588	0.9410543	0.90759873	0.9373083	0.8871988	0.9489302	0.8915554	0.9235771	0.9513277	0.9561194	0.9426804	0.93856144	0.9370539	0.92784166	0.9041542	0.94756687	0.89589655	0.92206764	0.9379619	0.9493249	0.9564264	0.95845675	0.9340422	0.8842091	0.9304968	0.92346746
MS.1.6.lemma20.032	0.9707042	0.8582506	0.78003794	0.9453635	0.93777937	0.9619439	0.87787044	0.8565712	0.89384305	0.95273715	0.8912758	0.9563789	0.9518372	0.9245269	0.9477322	0.88819313	0.95618373	0.8935473	0.9388647	0.9613542	0.9602815	0.95688486	0.9444183	0.9497302	0.9304202	0.9189751	0.9526373	0.9077728	0.91083384	0.9497106	0.9627777	0.94949645	0.96883184	0.9445534	0.9261215	0.95460224	0.94238174
MS.1.6.lemma20.033	0.9607613	0.8682506	0.8129743	0.9338826	0.93247044	0.9599602	0.8884651	0.8739643	0.89915556	0.9420639	0.8995133	0.9408656	0.925651	0.90749645	0.94262505	0.9004478	0.9366491	0.8923338	0.93872464	0.9445016	0.94515127	0.9479147	0.93717754	0.92826205	0.92269135	0.91939664	0.9335387	0.8942294	0.9138771	0.94431955	0.9372075	0.94398415	0.95618606	0.9357574	0.90115255	0.9439893	0.93406105
MS.1.6.lemma20.034	0.9534526	0.8551325	0.79793364	0.95614696	0.93156815	0.96468854	0.8824386	0.885911	0.8758333	0.94042844	0.8717283	0.9429693	0.94681805	0.9056475	0.93552554	0.9217435	0.94748545	0.8806862	0.93862873	0.944615	0.9592887	0.959339	0.9415785	0.93917584	0.94414544	0.92625284	0.9387485	0.8928731	0.93157977	0.9513073	0.9526199	0.93919325	0.95116407	0.9529534	0.878608	0.9431148	0.93302625
MS.1.6.lemma20.035	0.9561266	0.8346649	0.7590728	0.95002824	0.9359969	0.95017135	0.8377669	0.84115523	0.854871	0.9432282	0.8515922	0.9389281	0.9546449	0.8956772	0.9203334	0.89186716	0.9561268	0.8540163	0.92658156	0.9518035	0.95447147	0.94069827	0.93987995	0.95486194	0.9259268	0.9069077	0.9368762	0.8867662	0.89464974	0.9595692	0.971116	0.92992	0.94712305	0.9500158	0.9204991	0.94472986	0.9410766
MS.1.6.lemma20.036	0.9483199	0.85441375	0.8063817	0.94100434	0.94497025	0.9468065	0.8533731	0.84588736	0.8547442	0.938506	0.8556114	0.9492237	0.954279	0.9085336	0.9295753	0.88928926	0.95026284	0.88249767	0.9442115	0.94348145	0.94866675	0.94659305	0.9457004	0.94635606	0.92694545	0.9152586	0.9413222	0.90300447	0.89535236	0.9525225	0.9605683	0.92473626	0.9468353	0.9397767	0.9063973	0.94507265	0.9356222
MS.1.6.lemma20.037	0.9542542	0.8589593	0.837682	0.9420255	0.93739426	0.9486812	0.89822626	0.87196153	0.8866086	0.94036853	0.8729209	0.95935166	0.937223	0.9206892	0.94928	0.89774054	0.945674	0.91390646	0.94000477	0.9538432	0.95277166	0.9501628	0.9257159	0.94047904	0.940874	0.9285387	0.958209	0.90898585	0.9189445	0.9447241	0.94247997	0.9305219	0.95432365	0.93182987	0.89476866	0.94576406	0.9217198
MS.1.6.lemma20.038	0.95145833	0.86300606	0.7936263	0.96355206	0.94412005	0.96399903	0.86943907	0.8923039	0.86515117	0.9365136	0.8583454	0.9458653	0.94639724	0.8943469	0.941064	0.9286169	0.95384705	0.8844053	0.93434894	0.9574898	0.9663056	0.95461285	0.9433235	0.9511973	0.94578135	0.92658675	0.9384405	0.89702606	0.9361745	0.95519626	0.9617369	0.9463168	0.9592136	0.957514	0.8846202	0.94658357	0.936147
MS.1.6.lemma20.039	0.93689287	0.86098635	0.8044227	0.9495613	0.93129575	0.9419909	0.85716045	0.8653275	0.835882	0.92085105	0.85118985	0.94493955	0.94414914	0.8892522	0.92270595	0.92473173	0.9359854	0.8612397	0.920608	0.9278434	0.9414451	0.9341111	0.9167273	0.94344234	0.9329732	0.918465	0.92000675	0.897651	0.91604704	0.9549298	0.9439628	0.91025597	0.93654954	0.94105196	0.8725973	0.9408698	0.9261372
